alternative_id,probabilities,multiplier
1021,0.00034188,0.268156425
1022,0.000539663,0.615114236
1023,0.000522387,0.542763158
1024,0.000739257,0.510362694
1025,0.000792863,0.414746544
1026,0.00053226,0.652309289
1027,0.000522005,0.821385176
1028,0.000503872,0.787018256
1029,0.000780221,0.357218124
1030,0.000669804,0.56276824
1031,0.000614969,0.660485021
1032,0.000257148,0.150197628
1033,0.000106302,0.569892473
1034,0.000456881,0.418156809
1035,0.000420098,0.284393064
1036,0.000318282,0.559471366
1037,0.000490782,0.941548183
1038,0.000349096,3.085950413
1039,0.000203723,0.858193277
1040,0.000179557,0.706666667
1041,0.000296605,4.975
1042,0.000471142,0.681360202
1043,0.000427173,3.393197279
1044,0.000571968,1.063860668
1045,0.000453379,0.903114187
1046,0.000386677,0.716802168
1047,0.000858655,9.188018433
1048,0.000313633,0.460106383
1049,0.000603657,0.20042796
1050,0.000250559,0.121026895
1051,0.000370071,0.276553106
1052,0.00020954,0.288702929
1053,0.000437353,0.836956522
1054,0.000549329,0.597439545
1055,0.000505168,1.123550177
1056,0.000753616,1.42883549
1057,0.000449185,0.553846154
1058,0.000520115,0.925820257
1059,0.000498362,0.890855457
1060,0.00047648,0.761973875
1061,0.000247548,0.28436019
1062,0.000332555,0.274298056
1063,0.000471601,0.691144708
1064,0.000250343,0.15862069
1065,0.000442114,0.826645265
1066,0.000587565,0.745406824
1067,0.000708749,0.589015152
1068,0.000338775,0.465011287
1069,0.000357946,0.271477663
1070,0.000260172,1.203160271
1071,0.000293593,1.392497713
1072,0.000420226,0.396551724
1073,0.00054615,0.906086957
1074,0.000436052,0.576763485
1075,0.000365264,0.754807692
1076,0.000520046,0.480582524
1077,0.000740652,0.714184397
1078,0.000558952,0.897576231
1079,0.000441127,1.079136691
1080,0.000396329,0.876762722
1081,0.000313605,0.020155039
1082,0.000423505,0.368932039
1083,0.000590261,0.882154882
1084,0.000348899,0.215053763
1085,0.000293873,0.178571429
1086,0.000430709,1.522686025
1087,0.00058899,0.26473175
1088,0.000583024,0.541353383
1089,0.000567979,0.899070385
1090,0.000669737,0.879274611
1091,0.000461849,0.607518797
1092,0.000655091,0.64206269
1093,0.000395371,0.38172043
1094,0.00045685,0.507399577
1095,0.000374483,0.082882883
1096,0.000440583,1.086894587
1097,0.00064883,2.160753077
1098,0.000639353,0.600884467
1099,0.000494411,2.838571429
1100,0.000228207,0.255924171
1101,0.000262593,0.438271605
1102,0.000208449,0.596091205
1103,8.84E-05,0.1875
1104,0.000228844,0.44
1105,0.000313811,0.383050847
1106,0.000126355,0.727272727
1107,9.59E-05,0.485714286
1108,0.00035882,0.777972028
1109,0.000557497,1.104531722
1110,0.000593541,1.172849916
1111,0.000552149,0.477535302
1112,0.000538784,0.703883495
1113,0.000456396,0.670818505
1114,0.000569286,0.783300199
1115,0.000340135,0.681957187
1116,0.00038531,0.754027927
1117,0.000484638,0.45302714
1118,0.000553512,0.508379888
1119,0.000546726,0.92224622
1120,0.000341967,1.088772846
1121,0.000684864,0.834805195
1122,0.000453368,0.396358543
1123,0.00038099,0.628169014
1124,0.000313947,0.808606294
1125,0.000455652,0.969727047
1126,0.00042664,1.033816425
1127,0.000466132,0.862542955
1128,0.000575919,0.867142857
1129,0.000592622,0.513574661
1130,0.000547415,0.593167702
1131,0.000491556,0.579847909
1132,0.000740922,0.900390625
1133,0.000635913,0.799450549
1134,0.00071168,0.718421053
1135,0.000304393,0.830490405
1136,0.00035715,0.817391304
1137,0.000599725,0.883158743
1138,0.000434794,1.534376018
1139,0.000211295,0.218446602
1140,0.000261977,0.679292929
1141,0.00052274,2.321541377
1142,0.000419976,1.076238882
1143,0.00042764,1.207865169
1144,0.000673969,2.226402419
1145,0.000548448,1.70385906
1146,0.000394418,1.616585891
1147,0.000297062,0.893033075
1148,0.000409851,0.646916566
1149,0.000532926,0.585838991
1150,0.000385357,0.660117878
1151,0.000336523,0.666666667
1152,0.000605569,1.449584816
1153,0.000477631,0.633181126
1154,0.000676726,0.621342513
1155,0.000677646,0.683395291
1156,0.000388517,0.441687345
1157,0.000294886,0.466257669
1158,0.00035861,1.430955994
1159,0.000236101,0.963325183
1160,0.000443414,1.896274653
1161,0.000419697,0.722822174
1162,0.000328009,0.330645161
1163,0.000382709,0.257473481
1164,0.000514865,0.72651357
1165,0.000432028,0.8988622
1166,0.000422761,0.493491124
1167,0.0004781,1.187340005
1168,0.001485124,0.617401004
1169,0.000408728,1.377186844
1170,0.000336939,0.310169492
1171,0.000302484,0.503092784
1172,0.000320833,0.596491228
1173,0.000338502,0.783238489
1174,0.000412225,0.64640884
1175,0.000272157,0.866972477
1176,0.000500144,0.593082401
1177,0.000430079,1.611369991
1178,0.000377357,0.495378928
1179,0.000535307,0.579096045
1180,0.000510847,0.785145889
1181,0.000363863,0.772378517
1182,0.000417505,1.219647822
1183,0.000437935,1.596219931
1184,0.000380023,1.225865209
1185,0.000384088,2.193268187
1186,0.000460824,2.044057377
1187,0.00053216,0.50965251
1188,0.000401305,0.917922948
1189,0.000320981,1.113571834
1190,0.000369305,1.004776119
1191,0.000643131,1.310686483
1192,0.000389246,0.934065934
1193,0.000312456,0.961552282
1194,0.000490202,1.588443814
1195,0.000723931,1.581510934
1196,0.000407157,1.407971864
1197,0.000546314,1.1
1198,0.000482586,2.144144144
1199,0.000315775,1.070010449
1200,0.000338821,1.541284404
1201,0.000622534,0.907300672
1202,0.000578459,1.213054639
1203,0.000364503,1.175660161
1204,0.00040694,2.47309833
1205,0.000280746,1.072717332
1206,0.000247222,0.921303657
1207,0.000181782,0.304597701
1208,0.000256866,0.98988622
1209,0.000253301,1.052780396
1210,0.000240433,1.314365672
1211,0.000500738,1.954410307
1212,0.000379692,0.815693431
1213,0.00052071,0.385155466
1214,0.000606686,0.452941176
1215,0.000447675,0.198373984
1216,0.000532445,1.254375729
1217,0.000683479,0.737678855
1218,0.000247888,0.240506329
1219,8.19E-05,0
1220,0.000477748,2.007751938
1221,0.000254861,0.191082803
1222,0.000525624,0.201629328
1223,0.000674491,0.089541008
1224,0.00084442,0.743910467
1225,0.000722075,0.368947579
1226,0.000163542,0.096385542
1227,0.000523505,53.59773607
1228,0.000309974,11.89814448
1229,0.000612692,0.294022617
1230,0.000497727,0.934628975
1231,0.000469992,0.945101029
1232,6.90E-05,0.459459459
1233,4.28E-05,0
1234,3.79E-05,0
1235,3.83E-05,0
1236,3.82E-05,0
1237,4.14E-05,0
1238,3.87E-05,0
1239,3.84E-05,0
1240,3.82E-05,0
1241,3.81E-05,0
1242,4.17E-05,0
1243,4.39E-05,0
1244,0.000141106,0.063984169
1245,4.38E-05,0
1246,3.81E-05,0
1247,4.12E-05,0
1248,3.95E-05,0
1249,3.93E-05,0
1250,3.78E-05,0
1251,0.000103451,0.101449275
1252,0.000127117,0.090909091
1253,3.81E-05,0
1254,3.92E-05,0
1255,5.30E-05,0
1256,0.000156241,0.272727273
1257,0.000404457,1.624825662
1258,0.000270033,1.989159892
1259,6.04E-05,0.05
1260,5.40E-05,0.085714286
1261,3.88E-05,0
1262,0.000107644,0.363636364
1263,3.81E-05,0
1264,0.000149744,0.25
1265,0.000212138,0.791907514
1266,8.70E-05,0.04109589
1267,4.07E-05,0
1268,0.000165751,0.092105263
1269,0.00019226,0.840517241
1270,0.000303077,1.053699284
1271,4.20E-05,0
1272,0.00014455,0.141361257
1273,0.000306792,0.793677205
1274,0.000294136,0.443425076
1275,0.000142978,0.1
1276,4.35E-05,0
1277,0.000231399,1.46366782
1278,0.000105675,0.205882353
1279,0.000343359,0.781862745
1280,0.000275701,0.248062016
1281,0.000356934,0.488135593
1282,0.000253163,2.03318992
1283,0.000435407,0.695167286
1284,0.000534584,1.465
1285,0.000436039,0.629032258
1286,0.000571401,1.056148409
1287,0.000498662,0.890330954
1288,0.000583888,0.680451128
1289,0.000459234,0.414590747
1290,0.000463824,0.328421053
1291,0.000452643,0.659609121
1292,0.000367398,0.68013468
1293,0.000531806,3.096541787
1294,0.000559021,0.940411701
1295,0.000637799,0.841107872
1296,0.000684787,0.428822496
1297,0.00062446,0.712343096
1298,0.000514327,3.401772526
1299,0.000847523,0.683719193
1300,0.000745764,0.948259643
1301,0.000783662,0.768664564
1302,0.000654086,0.79954181
1303,0.000549333,0.634686347
1304,0.000679595,0.569503546
1305,6.80E-05,0
1306,0.00086006,0.645514223
1307,0.000305175,2.568181818
1308,0.000573052,0.722782258
1309,0.00059373,0.899005356
1310,0.000504673,0.283783784
1311,0.000552136,0.667785235
1312,0.000338994,0.436842105
1313,0.000638641,1.150530504
1314,0.000330603,0.865800866
1315,0.000421157,0.85928393
1316,0.000534207,0.690789474
1317,0.000224276,0
1318,0.000457853,1.260847629
1319,0.000519587,1.036601307
1320,0.000450305,0.989377845
1321,0.000326913,1.168792934
1322,0.000466871,0.630278064
1323,0.000328282,0.898305085
1324,0.00054612,1.3115578
1325,0.000352339,1.337236534
1326,0.000480674,0.85038693
1327,0.000650403,1.010385757
1328,0.000411112,1.130977131
1329,0.00033597,0.113761468
1330,0.00032947,1.274353877
1331,0.000514332,0.700761697
1332,0.000523136,1.213143872
1333,0.000330909,7.815789474
1334,0.000262624,0.928571429
1335,0.000364567,1.067357513
1336,0.000415959,1.140235911
1337,0.000583297,0.312774313
1338,0.000558766,1.028416779
1339,0.000457255,0.930957684
1340,0.000455403,0.525667351
1341,0.00050625,0.309692671
1342,0.000585403,0.879892038
1343,0.000422934,0.375565611
1344,0.000437275,0.996083551
1345,0.000283027,0.864690722
1346,0.000391112,1.078671329
1347,0.000429421,0.796498906
1348,0.000340905,0.860869565
1349,0.000376117,0.529962547
1350,0.00032931,0.013906448
1351,0.000560976,1.265007321
1352,0.00049657,0.789237668
1353,0.000443057,0.456264775
1354,0.000235277,0.174050633
1355,0.000491493,0.475750577
1356,0.000407615,0.805054152
1357,0.000668252,0.742296919
1358,0.000451478,0.924092409
1359,0.000336359,0.462809917
1360,0.000403275,0.887348354
1361,0.000366751,1.846715328
1362,0.000431974,1.807692308
1363,0.000839527,1.09335443
1364,0.000667568,2.033766234
1365,0.000836225,1.143423662
1366,0.000389234,1.076696165
1367,0.000485986,0.281329923
1368,0.000616562,0.784053156
1369,0.000818747,2.387941656
1370,0.000869495,1.357495256
1371,0.000931624,1.413102512
1372,0.001112623,0.763094922
1373,0.000335121,1.117466411
1374,0.000468658,1.0207502
1375,0.000428557,0.920876173
1376,0.000333256,2.914831131
1377,0.000333167,1.036298932
1378,0.000387166,0.818705036
1379,0.000362746,0
1380,0.000270337,2.029268293
1381,0.000340997,1.078479763
1382,0.000381345,1.320379965
1383,0.000392683,1.262275449
1384,0.000607144,0.99340176
1385,0.000570169,0.505859375
1386,0.000484569,0.333333333
1387,0.000330408,0.562043796
1388,0.000507855,0.626134301
1389,0.000657708,0.869109948
1390,0.000427741,0.19630485
1391,0.000527127,0.81375
1392,0.000443886,0.367867868
1393,0.000346327,0.670258621
1394,0.000394922,0.862776025
1395,0.000446498,0.793838863
1396,0.000524802,0.663157895
1397,0.000430913,0.758145363
1398,0.000484936,0.268765133
1399,4.43E-05,0
1400,3.98E-05,0
1401,0.00049524,1.74471243
1402,0.000320441,0.959763314
1403,0.000227818,1.205159705
1404,0.000689661,1.060070671
1405,0.000507819,1.032573941
1406,0.000526595,0.549090909
1407,0.000445371,0.532467532
1408,0.000595124,0.500703235
1409,0.000464649,0.622478386
1410,0.000202874,0.258426966
1411,3.94E-05,0
1412,4.38E-05,0.5
1413,0.000420911,0.849582173
1414,0.000368956,0.839233038
1415,0.00025315,0.754716981
1416,0.00035687,0.611683849
1417,0.000119525,0.547169811
1418,0.000345037,0.796028881
1419,0.00037425,0.682593857
1420,0.000138738,21
1421,4.22E-05,124.6865568
1422,0.00024137,2.302083333
1423,0.000464673,4.434027778
1424,0.000844117,0.678832117
1425,0.000624028,1.081664099
1426,0.001503991,0.693203883
1427,0.001329569,0.326440177
1428,0.000822642,1.102603764
1429,0.000690989,1.075933401
1430,0.000566464,1.355582524
1431,4.73E-05,0
1432,0.000292905,8.403967082
1433,0.000328515,2.428819444
1434,0.000373465,0.625750751
1435,0.000365682,0.366459627
1436,4.21E-05,0
1437,0.00040602,0.976027397
1438,0.000664307,2.510324949
1439,0.00063051,1.166666667
1440,0.000258924,3.815384615
1441,0.000184966,0.109756098
1442,0.000360981,2.221238938
1443,0.000464593,0.750356633
1444,0.000377062,0.832627119
1445,0.000337392,0.868020305
1446,0.000365467,1.079081633
1447,0.000444244,1.830917874
1448,0.000408562,0.909270868
1449,0.000636529,1.302559415
1450,0.000396883,7.593247588
1451,0.000316393,2.837719298
1452,0.000254888,0.879837067
1453,0.000447638,1.905056534
1454,0.000912619,0.88128407
1455,0.000892747,0.743700504
1456,0.000804315,0.83819242
1457,0.000248435,0.837638376
1458,0.000341256,0.603125
1459,0.000389745,1.019417476
1460,0.000321434,0.951863354
1461,0.00045911,1.08220376
1462,0.000614301,1.00095511
1463,0.000737354,0.355303811
1464,0.000742264,0.785478548
1465,0.000755085,0.768402154
1466,0.000568198,0.595533499
1467,0.000702959,0.486600846
1468,0.000629742,0.415630551
1469,0.000516458,0.735164835
1470,0.00038328,0.986111111
1471,0.000759308,1.05498155
1472,0.000675989,1.169981061
1473,0.000969843,1.041860465
1474,0.000824818,1.225468578
1475,0.000547733,0.931910569
1476,0.000471589,0.925958188
1477,0.000663943,0.663551402
1478,0.000681076,0.1829653
1479,0.000665944,0.391596639
1480,0.000703481,0.915611814
1481,0.000700791,0.642607683
1482,0.000935069,0.917685412
1483,0.000599465,2.375
1484,0.000573031,0.827743902
1485,0.000336588,0.809983897
1486,0.000399889,6.138825336
1487,0.000399528,3.455607477
1488,0.0005944,12.8684307
1489,0.000600621,0.684210526
1490,0.000664099,0.781542056
1491,0.000685811,0.643636364
1492,0.001050351,0.464088398
1493,0.000686538,0.683269476
1494,0.000803167,0.951332561
1495,0.000746852,0.629674306
1496,0.000558859,1.62381356
1497,0.000936137,0.370709382
1498,0.000438118,0.8170347
1499,0.000410152,0.763157895
1500,0.00041037,0.576530612
1501,0.00089019,0.622186495
1502,0.000975679,0.784538791
1503,0.000907245,0.674943567
1504,0.000514876,0.524962179
1505,0.000741716,0.60199005
1506,0.000614624,0.874747475
1507,0.000560912,0.721906117
1508,0.000506992,1.076779026
1509,0.000362666,1.016467916
1510,0.000468934,0.333333333
1511,0.000674503,0.799599198
1512,0.000618774,0.566197183
1513,0.00054458,0.752793296
1514,0.000953164,0.930343008
1515,0.000449778,0.445993031
1516,0.000698272,1.496090356
1517,0.000752679,0.821319018
1518,0.000960954,0.678037104
1519,0.000787216,1.126967471
1520,0.000244854,0.944250871
1521,0.000531363,2.084836369
1522,0.000892095,1.040516314
1523,0.000460577,0.408644401
1524,0.000613345,0.6567718
1525,0.000525543,0.423042304
1526,0.00055137,0.953929539
1527,0.000416028,3.06994961
1528,0.000879467,0.649910233
1529,0.000895155,0.537096774
1530,0.000602052,1.115701916
1531,0.000694594,0.611111111
1532,0.000812467,0.189732143
1533,0.00048388,0.976842105
1534,0.00040423,0.461325967
1535,0.000433955,0.219135802
1536,0.00034158,1.258801142
1537,0.000446813,0.991743411
1538,0.000428308,0.888888889
1539,0.000446462,0.263687151
1540,0.000297206,0.725067385
1541,0.000533226,0.80058651
1542,0.000653089,0.73857868
1543,0.000362238,1.087628866
1544,0.000479391,2.714932127
1545,0.000415163,0.661870504
1546,0.00030991,0.413043478
1547,0.000446638,1.214953271
1548,0.000755467,0.726388094
1549,0.000441845,0.624277457
1550,0.00011306,0.378378378
1551,0.000326066,0.428571429
1552,0.00022476,0.098199673
1553,0.000622991,0.733898305
1554,0.000615848,1.5
1555,0.000534593,0.906371912
1556,0.000562249,0.871794872
1557,0.000596323,0.86437247
1558,0.000641788,1.079862812
1559,0.000615861,0.838709677
1560,0.00052113,0.649746193
1561,0.000355547,0.557127883
1562,0.000742154,0.46969697
1563,0.000861326,0.344580777
1564,0.000671543,0.760204082
1565,0.0005935,0.13091922
1566,0.000602487,0.568695652
1567,0.00039194,6.667578621
1568,0.000312384,0.272727273
1569,0.000412996,0.13729128
1570,0.000590824,0.030206169
1571,0.000637874,0.998659517
1572,0.000731539,0.478518519
1573,0.000447728,0.813160987
1574,0.000720227,0.359898798
1575,0.000704921,1.262470309
1576,0.000656618,0.734111543
1577,0.000422334,1.033857316
1578,0.00049586,1.012633241
1579,0.000515334,0.890308839
1580,0.000506933,0.142384106
1581,0.000546687,0.263843648
1582,0.000508698,0.677589852
1583,0.000572077,0.892111369
1584,0.000519289,0.589665653
1585,0.000356182,0.4375
1586,0.000427534,0.844932845
1587,0.000498166,0.684466019
1588,0.000432635,0.225454545
1589,9.08E-05,0.133333333
1590,0.000389839,0.891156463
1591,0.000889468,0.689054726
1592,0.000492403,0.85060241
1593,0.000388202,2.36996337
1594,0.000562565,0.698660714
1595,9.90E-05,0.818181818
1596,0.000477156,1.015748031
1597,0.000434516,0.969017798
1598,0.000411107,0.690744921
1599,0.000103362,0.839572193
1600,0.0004783,0.946286472
1601,0.000738969,0.804919423
1602,0.000577863,0.654961832
1603,0.000442103,0.343283582
1604,0.000468773,0.605590062
1605,0.000935525,1.079220779
1606,0.001269387,0.735269001
1607,8.33E-05,0.688172043
1608,0.000200053,1.097560976
1609,0.000450283,0.619047619
1610,0.000462069,0.76957164
1611,0.000512487,0.745318352
1612,0.000289326,1.175951462
1613,0.00050518,1.026734564
1614,0.000516038,0.67534626
1615,0.000462312,0.806451613
1616,0.000499045,0.67218543
1617,0.000676543,0.432210353
1618,0.000584042,1.1953125
1619,0.000437332,0.786202186
1620,0.000435433,0.506779661
1621,0.000686289,0.879310345
1622,0.001096135,1.611960432
1623,0.000583274,0.542654028
1624,0.000387357,0.520547945
1625,0.000908515,0.721393035
1626,0.000640516,0.757009346
1627,0.000635415,0.477198697
1628,0.000588283,3.307922272
1629,0.000546166,0.846689895
1630,0.000568632,0.857142857
1631,0.000591794,1.299237767
1632,0.000724903,0.782258065
1633,0.000470687,0.781312127
1634,0.000617232,0.940641248
1635,0.000390458,0.993708364
1636,0.000476987,0.659836066
1637,0.00049094,0.820058997
1638,0.000562704,0.765936255
1639,0.000615365,0.822393822
1640,0.000490792,1.242839855
1641,0.000764863,0.422845691
1642,0.000604592,0.629290618
1643,0.000253334,0.694610778
1644,0.000845268,0.830204778
1645,0.000522386,0.348571429
1646,0.000831501,0.361829026
1647,0.000486117,0.308219178
1648,0.000773911,0.855624446
1649,0.000679268,0.794713656
1650,0.000837709,2.233205374
1651,0.000830776,0.823232323
1652,0.001044524,1.443854526
1653,0.000633667,1.196439924
1654,0.000488317,0.767825312
1655,0.000782703,1.05245098
1656,0.001630302,0.923076923
1657,0.000794911,0.788482835
1658,0.000428793,0.912114014
1659,0.000480271,0.512437811
1660,0.000531049,0.670731707
1661,0.000444009,0.370833333
1662,0.000479034,0.75095057
1663,0.000674372,0.219251337
1664,0.000784347,1.570304758
1665,0.000393986,0.578947368
1666,0.000543315,0.763333333
1667,0.000473227,0.925187032
1668,0.000485894,0.579889807
1669,0.000421316,0.447916667
1670,0.000444038,0.631944444
1671,0.000570471,1.00266489
1672,0.000590932,0.556074766
1673,0.000260889,1.502812148
1674,0.000529421,0.72246696
1675,0.000262494,0.651612903
1676,0.00081961,0.786012526
1677,0.001081254,0.933926302
1678,0.000531459,0.941086846
1679,0.000586302,0.835276968
1680,0.000553131,0.796926454
1681,0.000463054,1.507849294
1682,0.000468714,0.057271781
1683,0.000103569,0.535
1684,0.00070579,0.643157011
1685,0.000567647,0.395480226
1686,0.00051956,1.201207243
1687,0.000854096,1.237390458
1688,0.000644965,2.459499813
1689,0.000133923,0.376
1690,0.000158554,0.101941748
1691,0.001207574,0.662573099
1692,0.000771201,1.230097482
1693,0.000442082,0.959434542
1694,0.00058617,1.043307087
1695,0.000232118,0.337837838
1696,0.000225253,1.501968504
1697,0.000280551,0.981595092
1698,0.000420161,0.35021097
1699,0.000172874,0.723404255
1700,0.000467783,0.864442867
1701,0.000226588,0.8
1702,0.000150377,0.485294118
1703,0.000135378,0.548387097
1704,0.000149256,1.146067416
1705,0.000176976,0.6359447
1706,0.000180903,1.055555556
1707,0.000125269,0.894179894
1708,0.000261431,0.166666667
1709,0.000191182,0.490909091
1710,0.000205351,0.933202358
1711,0.000145517,1.5
1712,0.000349856,0.67791411
1713,0.000157676,0.680672269
1714,0.000171696,0.315315315
1715,0.000277453,0.885290148
1716,0.000262495,0.800865801
1717,0.000283245,0.814985795
1718,0.000279471,0.763245033
1719,0.000338564,0.855684327
1720,0.000300903,3.870967742
1721,0.000323751,0.287037037
1722,0.000198407,0.242574257
1723,0.00023722,0.662790698
1724,0.000419595,0.304347826
1725,0.000776852,0.882277671
1726,0.000349289,0.644183168
1727,0.00022368,0.873563218
1728,0.000354803,0.988142292
1729,0.000501424,0.182232346
1730,0.000267454,1.033441208
1731,0.000127103,0.113636364
1732,0.00028198,3.264750378
1733,0.00025568,0.0829302
1734,0.0001968,0.980582524
1735,0.000191987,0.825633383
1736,0.00029144,0.64
1737,0.000242813,0.970954357
1738,0.000516283,24.69588758
1739,0.000245033,0.411764706
1740,0.000385273,17.05751219
1741,0.000193943,0.953216374
1742,0.00048406,0.819753086
1743,0.000338438,1.920930233
1744,0.000274868,0.906639004
1745,0.000441932,0.788369876
1746,0.000285249,0.717681159
1747,0.000324809,3.909090909
1748,0.000310624,0.889655172
1749,0.000381614,2.214316516
1750,0.000258484,0.893913043
1751,0.000352091,2.036926148
1752,0.000888683,0.765174129
1753,0.000462239,0.906796673
1754,0.000484391,1.742900417
1755,0.000738841,0.694835681
1756,0.000536032,1.08281893
1757,0.00034588,0.680730897
1758,0.000167587,0.219512195
1759,0.000199632,0.446236559
1760,0.000478052,0.988865979
1761,0.000416399,1.070351759
1762,0.00028246,0.896624473
1763,0.000358716,1.083994709
1764,0.001096851,1.173219373
1765,0.000362456,0.806370495
1766,0.000352565,0.795318299
1767,0.000138058,0.025069638
1768,0.000272863,0.705394191
1769,0.000339251,0.456521739
1770,0.000185845,0.257425743
1771,0.000252194,1.041860465
1772,0.000447763,0.700239808
1773,0.000642034,1.249469214
1774,0.000955777,0.963020997
1775,0.000365932,7.833333333
1776,0.000343795,1.086117512
1777,0.000211127,1.155172414
1778,0.001147377,1.513894176
1779,0.000292111,1.040435459
1780,0.000281437,0.948314607
1781,0.000342716,0.939790576
1782,0.000281515,0.892121212
1783,0.000646992,0.735555556
1784,0.000282222,2
1785,0.00030984,1.085197935
1786,0.000242194,0.975302154
1787,0.000163837,0.791666667
1788,0.000205727,0.980613893
1789,0.000256006,0.947535771
1790,0.000289415,0.821656051
1791,0.000203236,4.348016228
1792,0.000246973,1.443319838
1793,0.000604181,0.925373134
1794,0.000499104,0.668874172
1795,0.000211503,2.182481752
1796,0.00045455,0.507368421
1797,0.00020221,2.808080808
1798,0.000179847,0.669014085
1799,0.000255698,0.929078014
1800,0.000268607,1.325123153
1801,0.000275204,1.335356601
1802,0.000483834,0.926229508
1803,0.000988603,3.68305304
1804,0.000245491,1.38618677
1805,0.000455753,0.878421388
1806,0.000532521,0.507462687
1807,0.00021111,0.869512195
1808,0.000244772,1.010928962
1809,0.000228129,0.984669811
1810,0.000220147,1.064320388
1811,0.000219624,0.98908046
1812,0.000239077,3.55
1813,0.000369646,0.856801909
1814,0.000377479,0.938002296
1815,0.000443803,2.840220386
1816,0.000357285,0.867647059
1817,0.000482342,0.637023593
1818,0.000270041,1.141230068
1819,0.00030094,0.919167177
1820,0.000579755,5.279569892
1821,0.000396977,0.831683168
1822,4.52E-05,20.58500865
1823,0.000210071,1.161434978
1824,0.000201392,12.75
1825,4.70E-05,0
1826,0.000426062,2.19302072
1827,0.000201717,2.387254902
1828,0.000155201,0.528089888
1829,0.000482934,1.074074074
1830,0.000315753,2
1831,0.001069917,1.043431053
1832,0.000677908,1.289648623
1833,0.000724594,1.372596994
1834,0.000464176,1.120698782
1835,0.001155372,2.81960455
1836,0.001048079,0.898263027
1837,0.001798085,0.882744283
1838,0.000239489,0.036649215
1839,0.00016932,0.391608392
1840,0.000345274,0.942930591
1841,0.000573071,0.853367434
1842,0.000285673,0.898186074
1843,0.000171476,0.206982544
1844,0.000675126,0.836040217
1845,5.81E-05,67.16489056
1846,4.00E-05,0
1847,0.000702052,1.278024691
1848,0.000180309,44.32479239
1849,3.93E-05,0
1850,0.000354183,0.987064117
1851,0.000426608,73.01117554
1852,0.000461387,0.821510297
1853,0.000299844,5.806848521
1854,0.000185882,0.125
1855,6.08E-05,0
1856,6.41E-05,0
1857,4.64E-05,0
1858,4.35E-05,38.26319457
1859,3.96E-05,0
1860,0.000176589,20.34457627
1861,3.99E-05,0
1862,0.000177765,1.219313063
1863,0.000271339,1.006666667
1864,0.000216587,1.0625
1865,0.000233614,0.677595628
1866,4.23E-05,258.3312728
1867,4.01E-05,0
1868,0.000763435,0.907178486
1869,0.001217289,0.963560242
1870,0.000405963,0.169550173
1871,0.000434819,0.665667166
1872,0.001013974,0.72893617
1873,0.000502721,0.702825889
1874,0.000540479,0.487745098
1875,0.000654372,0.639788111
1876,0.000479497,0.965
1877,0.000660659,0.575599583
1878,0.000510628,0.586786114
1879,0.00072873,1.583447506
1880,0.000664711,0.732595666
1881,0.000476336,0.517719569
1882,0.000440825,0.623567921
1883,0.0005481,0.353010626
1884,0.000662697,0.429197995
1885,0.000770099,0.686592656
1886,0.000688404,0.37568306
1887,0.000258689,0.708053691
1888,0.000374299,0.679136691
1889,0.000529871,0.17765043
1890,0.000370554,0.447058824
1891,0.000112492,0.712930012
1892,0.000109786,0.662393162
1893,0.000275052,0.703296703
1894,0.00025933,0.25390625
1895,9.75E-05,0.387387387
1896,6.32E-05,0.56741573
1897,0.000548405,0.889340102
1898,0.000506085,0.492822967
1899,0.000470097,0.71863581
1900,8.75E-05,0.829896907
1901,0.000302309,0.240566038
1902,0.000533749,0.480055021
1903,0.000295487,0.394316163
1904,0.00029495,0.363309353
1905,0.000120759,0.938110749
1906,0.000109897,0.905829596
1907,0.000104627,0.8230563
1908,0.000101928,0.887356322
1909,0.000479843,0.665625
1910,0.0002915,0.535849057
1911,0.000119316,0.201520913
1912,0.000445636,0.89875
1913,0.000395734,0.80966325
1914,8.89E-05,0.9739819
1915,0.000208151,0.682634731
1916,5.86E-05,0.919075145
1917,9.34E-05,0.852678571
1918,0.000331759,1.175572519
1919,9.51E-05,3.259259259
1920,0.000197897,0.890384615
1921,5.50E-05,0.976539589
1922,9.99E-05,0.205357143
1923,0.000211146,0.696048632
1924,0.000365487,0.627840909
1925,7.92E-05,0.929101401
1926,0.000153826,0.653696498
1927,0.000511136,0.242857143
1928,0.000584709,0.489263804
1929,4.63E-05,0.578947368
1930,5.07E-05,0.444444444
1931,5.67E-05,0
1932,0.000180354,0.723140496
1933,0.000546206,0.521400778
1934,0.000403494,0.833804809
1935,0.000130512,0.894117647
1936,6.27E-05,0.887049659
1937,0.000306006,0.513565891
1938,0.000126745,0.931174089
1939,6.59E-05,0.125
1940,5.42E-05,0
1941,5.73E-05,0
1942,5.41E-05,0.542372881
1943,4.31E-05,0
1944,3.87E-05,0
1945,3.87E-05,0.528571429
1946,3.94E-05,0.44
1947,4.02E-05,0
1948,4.35E-05,74.92644224
1949,4.00E-05,0
1950,5.26E-05,0
1951,5.29E-05,3.983170551
1952,5.62E-05,6.052392255
1953,0.000206959,2.329412719
1954,0.000239192,0.70718232
1955,0.000211042,5.390658212
1956,0.000149775,0.258487654
1957,0.000174341,0.994444444
1958,5.91E-05,0.528571429
1959,5.72E-05,0.714285714
1960,3.87E-05,12.61334359
1961,4.24E-05,0
1962,0.00017745,0.083333333
1963,0.000169865,0.102040816
1964,5.85E-05,0.230941704
